PortfolioName|PortfolioId|MasterPortfolioId|EffectiveDate|ConstituentName|CompanyId|PerformanceId|RIC|CUSIP|ISIN|SEDOL|Ticker|MIC|SectorId|IndustryId|GICSSubInd|CountryOfClassification|CountryOfDomicile|Region|MarketSegment|Currency|LocalPrice|FxRate|BaseCurrency|BaseCurrencyPrice|TotalOutstandingShares|MarketCap|Size|FloatFactor|WeightAdjustmentFactor|IndexShares|IndexMarketValue|IndexWeight|Dividend|NetDividend|PriceReturn|TotalReturn|NetReturn|ReturnPeriod|FileType|BloombergTicker|TaxRate|OpenIndexMarketValue|ReconRebal|RefDataId2|PublishDateTime
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Korea Life Insurance Co Ltd Ordinary Shares|0C000056J3|0P0000NJIE|088350.KS||||088350|XKRX|103|10340010||KR|KR|EAS|E|KRW|2590|0.000764525993883792|USD|1.9801223241590211|751390249|1487844606.2003057|MID|0.291974|0.96466610303054|211634639.80389944|419062474.8410546|0.00005270428868297622|||||||OPN|088350 KS||419062474.8410546|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|PT Sarana Menara Nusantara Tbk Ordinary Shares|0C00006CCV|0P0000NJIM|TOWR.JK||||TOWR|XIDX|308|30810010||ID|ID|EAS|E|IDR|1050|0.000066555740432612|USD|0.06988352745424259|49798939800|3480125576.705474|MID|0.436132|0.554616653247348|12045669849.049164|841793899.6007694|0.00010587001070175707|||||||OPN|TOWR IJ||841793899.6007694|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|China Pacific Insurance (Group) Co Ltd Common Stock H|0C00000WJK|0P0000NK48|2601.HK||||02601|XHKG|103|10340010||CN|CN|EAS|E|HKD|20.8|0.12766419210907629|USD|2.655415195868787|2775300000|7369573793.094645|LRG|0.922496|0.964666103030539|2469741194.519411|6558188297.789974|0.0008248045817396036|||||||OPN|2601 HK||6558188297.789974|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Continental Holdings Corporation Common Stock|0C00004IDK|0P0000NO1S|3703.TW||||3703|XTAI|310|31040010||TW|TW|EAS|E|TWD|28.75|0.03211819495744339|USD|0.9233981050264974|823216000|760156094.4274931|SML|0.57|13.8314618957974|6490180019.526129|5993019931.311263|0.0007537249730185463|||||||OPN|3703 TT||5993019931.311263|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Abu Dhabi National Insurance Company PJSC Common Stock|0C00003F1L|0P0000NO25|ADNIC.AD||||ADNIC|XADS|103|10340060||AE|AE|EMA|E|AED|5.77|0.2722607168624675|USD|1.5709443362964373|570000000|895438271.6889693|SML|0.49|13.8314618957974|3863127307.496214|6068757964.103283|0.0007632503287451963|||||||OPN|ADNIC UH||6068757964.103283|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Qatar Gas Transport Company (NAKILAT) QSC|0C00004ILU|0P0000NPF5|QGTS.QA||||QGTS|DSMD|310|31080040||QA|QA|EMA|E|QAR|4.275|0.27472527472527475|USD|1.1744505494505497|5540263599|6506765627.94643|MID|0.49|0.554616653247348|1505634003.410651|1768292682.57707|0.00022239311227731544|||||||OPN|QGTS QD||1768292682.57707|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Qatar National Navigation & Transport|0C00003DRR|0P0000NPSH|QNNC.QA||||QNNS|DSMD|310|31080040||QA|QA|EMA|E|QAR|10.45|0.27472527472527475|USD|2.870879120879121|1136165000|3261792376.373626|MID|0.49|0.96466610303054|537049732.8453498|1541804864.8994246|0.00019390838734319331|||||||OPN|QNNS QD||1541804864.8994246|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Ooredoo Q.S.C. Common Stock|0C00000N5P|0P0000NQ57|ORDS.QA||||ORDS|DSMD|308|30810010||QA|QA|EMA|E|QAR|11.15|0.27472527472527475|USD|3.0631868131868134|3203200000|9812000000|LRG|0.214843|0.964666103030539|663868836.2654831|2033554264.9341037|0.00025575430267822354|||||||OPN|ORDS QD||2033554264.9341037|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Persistent Systems Ltd|0C00004IO4|0P0000NQY8|PERS.BO||||533179|XBOM|311|31110010||IN|IN|EAS|E|INR|4849.8|0.012201631968275757|USD|59.17547471974377|76924999|4552073333.640815|MID|0.688246|0.554616653247348|29363248.919092502|1737584194.101302|0.0002185309935269821|||||||OPN|PSYS IB||1737584194.101302|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|EcoRodovias Infraestrutura E Logistica SA|0C00004IOA|0P0000NR0J|ECOR3.SA||||ECOR3|BVMF|310|31040020||BR|BR|ELA|E|BRL|6.52|0.2089383840705376|USD|1.3622782641399052|695621226|947629676.2541527|SML|0.329789|13.8314618957974|3173051171.0983076|4322578641.390896|0.0005436383504801802|||||||OPN|ECOR3 BS||4322578641.390896|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Longfor Group Holdings Ltd Shs|0C00004A86|0P0000NR0R|0960.HK||||00960|XHKG|104|10410010||CN|KY|EAS|E|HKD|19.06|0.12766419210907629|USD|2.4332795015989936|6341704749|15431140170.93469|LRG|0.285024|0.964666103030539|1743670691.2721224|4242838150.6114025|0.0005336096170619502|||||||OPN|960 HK||4242838150.6114025|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Zad Holding Company Common Stock|0C00003DS4|0P0000NRWQ|ZHCD.QA||||ZHCD|DSMD|205|20525040||QA|QA|EMA|E|QAR|14|0.27472527472527475|USD|3.8461538461538467|287418354|1105455207.692308|SML|0.49|1.40571603926956|197974009.19714558|761438496.9120985|0.00009576394157173814|||||||OPN|ZHCD QD||761438496.9120985|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Doha Bank Q.S.C. Common Stock|0C00003DRU|0P0000O31M|DOBK.QA||||DHBK|DSMD|103|10320010||QA|QA|EMA|E|QAR|1.551|0.27472527472527475|USD|0.42609890109890114|3100467000|1321105581.5934067|SML|0.762588|13.8314618957974|32702817058.101856|13934634411.2956|0.0017525191082384854|||||||OPN|DHBK QD||13934634411.2956|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Grupo Energia Bogota SA ESP|0C00003GJP|0P0000O3JS|GEB.CN||||GEB|XBOG|207|20710010||CO|CO|ELA|E|COP|1825|0.000239520958083832|USD|0.4371257485029934|9181177017|4013328875.6946054|MID|0.288757|0.96466610303054|2557454408.298656|1117929172.48983|0.00014059875405540007|||||||OPN|GEB CB||1117929172.48983|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Emirates NBD PJSC Common Stock|0C00003F0W|0P0000O3JY|ENBD.DU||||EMIRATESNBD|XDFM|103|10320020||AE|AE|EMA|E|AED|15.3|0.2722607168624675|USD|4.1655889679957525|6316598252|26312351993.792454|LRG|0.389072|0.964666103030539|2370774523.4118886|9875672200.32995|0.001242035042106904|||||||OPN|EMIRATES UH||9875672200.32995|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Abu Dhabi National Hotels Common Stock|0C00003F1K|0P0000O3K5|ADNH.AD||||ADNH|XADS|102|10290030||AE|AE|EMA|E|AED|5.51|0.2722607168624675|USD|1.5001565499121958|1200000000|1800187859.894635|SML|0.82|13.8314618957974|13610158505.464642|20417368427.315964|0.0025678340208058243|||||||OPN|ADNH UH||20417368427.315964|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Agthia Group PJSC Common Stock|0C00003F25|0P0000O3KI|AGTHIA.AD||||AGTHIA|XADS|205|20525040||AE|AE|EMA|E|AED|5.02|0.2722607168624675|USD|1.3667487986495868|791577090|1081887036.7960358|SML|0.295596|1.40571603926956|328919309.0973325|449550070.5614312|0.00005653862638335383|||||||OPN|AGTHIA UH||449550070.5614312|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|First Abu Dhabi Bank PJSC Shs|0C000033MA|0P0000O3KL|FAB.AD||||FAB|XADS|103|10320010||AE|AE|EMA|E|AED|13.76|0.2722607168624675|USD|3.7463074640275527|11041107687|41363384138.94009|LRG|0.4|0.554616653247348|2449432877.62485|9176328672.080462|0.0011540806071138588|||||||OPN|FAB UH||9176328672.080462|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|National Central Cooling (Tabreed) Common Stock|0C00003F0S|0P0000O3KM|TABR.DU||||TABREED|XDFM|207|20720010||AE|AE|EMA|E|AED|2.87|0.2722607168624675|USD|0.7813882573952817|2845260590|2223253214.2555714|MID|0.2179|0.554616653247348|343852498.62663347|268682304.70287865|0.00003379140486496407|||||||OPN|TABREED UH||268682304.70287865|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Samsung Life Insurance Co Ltd Common Shares|0C000051BP|0P0000O50Q|032830.KS||||032830|XKRX|103|10340010||KR|KR|EAS|E|KRW|68000|0.000764525993883792|USD|51.98776758409785|179574779|9335691874.617735|LRG|0.47|0.964666103030539|81417960.06243514|4232737984.8972387|0.0005323393481127987|||||||OPN|032830 KS||4232737984.8972387|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|SJVN Ltd Common Share|0C000051SW|0P0000OMID|SJVN.BO||||533206|XBOM|207|20710020||IN|IN|EAS|E|INR|42.39|0.012201631968275757|USD|0.5172271791352093|3929795175|2032596872.9444063|SML|0.129735|13.8314618957974|7051721563.530482|3647342052.351799|0.0004587157762708745|||||||OPN|SJVN IB||3647342052.351799|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Life Healthcare Group Holdings Ltd|0C0000555S|0P0000OOLU|LHCJ.J||||LHC|XJSE|206|20645010||ZA|ZA|EMA|E|ZAR|20.38|0.053397410225604056|USD|1.0882392203978106|1443730999|1571124696.8159122|MID|0.943192|0.554616653247348|755230109.5641471|821871025.6530405|0.00010336436783708895|||||||OPN|LHC SJ||821871025.6530405|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|China Lesso Group Holdings Ltd|0C0000556Z|0P0000OOYN|2128.HK||||02128|XHKG|310|31040030||CN|KY|EAS|E|HKD|5.26|0.12766419210907629|USD|0.6715136504937412|3102418399|2083316304.4714382|MID|0.31299|0.96466610303054|936715804.6734711|629017449.4714649|0.00007910972524120089|||||||OPN|2128 HK||629017449.4714649|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Pegatron Corp Common Stock|0C000055T7|0P0000OWYR|4938.TW||||4938|XTAI|311|31120020||TW|TW|EAS|E|TWD|76|0.03211819495744339|USD|2.4409828167656977|2666648390|6509242898.345913|LRG|0.747455|0.964666103030539|1922772161.2062063|4693453806.059793|0.0005902822590083054|0.1285825190300305|0.10158019003372411|||||OPN|4938 TT||4693453806.059793|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Godrej Properties Ltd.|0C000056B2|0P0000P1FA|GODR.BO||||533150|XBOM|104|10410010||IN|IN|EAS|E|INR|1581.75|0.012201631968275757|USD|19.29993136582018|278021444|5365794787.426218|MID|0.350461|0.554616653247348|54039447.02460809|1042957618.6218116|0.00013116979619041816|||||||OPN|GPL IB||1042957618.6218116|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|PT Bank Pembangunan Daerah Jawa Barat Dan Banten Tbk|0C0000688J|0P0000P376|BJBR.JK||||BJBR|XIDX|103|10320020||ID|ID|EAS|E|IDR|1180|0.000066555740432612|USD|0.07853577371048215|2424072499|190376409.23926696|SML|0.492739|13.8314618957974|16520783013.550688|1297472476.2721941|0.00016317940176724806|||||||OPN|BJBR IJ||1297472476.2721941|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Agricultural Bank of China common stock H|0C0000343O|0P0000P60C|1288.HK||||01288|XHKG|103|10320010||CN|CN|EAS|E|HKD|3.12|0.12766419210907629|USD|0.39831227938031805|30738823096|12243650692.836124|LRG|0.993824|0.964666103030539|29469565608.315823|11738089849.796104|0.001476265982214257|||||||OPN|1288 HK||11738089849.796104|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Hanmi Pharm Co Ltd|0C00006B53|0P0000P8FS|128940.KS||||128940|XKRX|206|20620020||KR|KR|EAS|E|KRW|310000|0.000764525993883792|USD|237.0030581039755|12441695|2948719762.9969416|MID|0.51|0.554616653247348|3519189.3332283744|834058634.0220152|0.0001048971684775594|||||||OPN|128940 KS||834058634.0220152|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Grupo Comercial Chedraui, S.A.B. de C.V.|0C00006CVB|0P0000PPCA|CHDRAUIB.MX||||CHDRAUIB|XMEX|205|20550030||MX|MX|ELA|E|MXN|98.21|0.058588314560660874|USD|5.753958373002504|959519448|5521034961.878341|MID|0.486517|0.554616653247348|258907545.52348667|1489743239.3983932|0.0001873607456323671|||||||OPN|CHDRAUIB MF||1489743239.3983932|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Sunway Real Estate Investment Trust|0C00006DRZ|0P0000PSHE|SUNW.KL||||5176|XKLS|104|10420060||MY|MY|EAS|E|MYR|1.57|0.21424745581146223|USD|0.33636850562399573|3424808000|1151997549.0091054|MID|0.533346|0.554616653247348|1013067020.2901754|340763839.7119605|0.00004285689332529836|||||||OPN|SREIT MK||340763839.7119605|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Maxis Bhd Common Stock|0C00004A9I|0P0000PSHF|MXSC.KL||||6012|XKLS|308|30810010||MY|MY|EAS|E|MYR|4.09|0.21424745581146223|USD|0.8762720942688805|7830148709|6861340807.672201|LRG|0.230914|0.554616653247348|1002797356.5699049|878723339.7688079|0.00011051452075065902|||||||OPN|MAXIS MK||878723339.7688079|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|PT Charoen Pokphand Indonesia|0C00003AKV|0P0000PSVE|CPIN.JK||||CPIN|XIDX|205|20525020||ID|ID|EAS|E|IDR|5425|0.000066555740432612|USD|0.3610648918469201|16398000000|5920742096.5057955|LRG|0.444664|0.554616653247348|4044042939.6740923|1460161926.637727|0.00018364038854730265|||||||OPN|CPIN IJ||1460161926.637727|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|LX Semicon Co Ltd|0C00006DR8|0P0000PT4J|108320.KS||||108320|XKRX|311|31130020||KR|KR|EAS|E|KRW|115800|0.000764525993883792|USD|88.5321100917431|16264300|1439912798.1651375|MID|0.667604|0.96466610303054|10474452.33579489|927325367.3433089|0.00011662705872685464|||||||OPN|108320 KS||927325367.3433089|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Bajaj Finserv Ltd|0C000049PU|0P0000PT5G|BJFS.BO||||532978|XBOM|103|10350020||IN|IN|EAS|E|INR|1540.65|0.012201631968275757|USD|18.798444291924046|1592815459|29942452673.326927|LRG|0.24|0.554616653247348|212016475.11980042|3985579896.509669|0.000501254982361244|||||||OPN|BJFIN IB||3985579896.509669|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|NHPC Ltd|0C000049WH|0P0000PT68|NHPC.BO||||533098|XBOM|207|20710020||IN|IN|EAS|E|INR|45.45|0.012201631968275757|USD|0.5545641729581332|10045034805|5570616418.970488|MID|0.274233|0.96466610303054|2657346449.3270383|1473669135.9342809|0.00018533915162156016|||||||OPN|NHPC IB||1473669135.9342809|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Guangzhou Automobile Group Co., Ltd shares H|0C00006EU9|0P0000PT8Q|2238.HK||||02238|XHKG|102|10200020||CN|CN|EAS|E|HKD|4.97|0.12766419210907629|USD|0.6344910347821091|3098620304|1966046803.0818136|LRG|0.901969|0.964666103030539|2696106181.7516704|1710655201.1420584|0.00021514421111606803|||||||OPN|2238 HK||1710655201.1420584|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|San Miguel Corp|0C00000GJJ|0P0000PTMT|SMC.PS||||SMC|XPHS|310|31030010||PH|PH|EAS|E|PHP|106.8|0.018071091674648064|USD|1.9299925908524131|2383896588|4600902752.198348|MID|0.201468|0.96466610303054|463308753.40670246|894182461.3520035|0.00011245877024953146|||||||OPN|SMC PM||894182461.3520035|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|SEEGENE Inc|0C00006GMA|0P0000PVBA|096530.KQ||||096530|XKRX|206|20610010||KR|KR|EAS|E|KRW|21000|0.000764525993883792|USD|16.05504587155963|46974308|754174669.7247705|MID|0.82|0.554616653247348|21363241.91787316|342987828.9566791|0.00004313659809062228|||||||OPN|096530 KS||342987828.9566791|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Hyundai Home Shopping Network Corp Common Stock|0C00006GTN|0P0000PVIX|057050.KS||||057050|XKRX|102|10280050||KR|KR|EAS|E|KRW|46050|0.000764525993883792|USD|35.20642201834862|11447750|403034317.6605504|SML|0.456813|13.8314618957974|72331367.47329931|2546528648.4292297|0.0003202696234664981|||||||OPN|057050 KS||2546528648.4292297|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Xinhua Winshare Publishing and Media Co Ltd Common Share|0C00000UWR|0P0000PYNS|0811.HK||||00811|XHKG|308|30820020||CN|CN|EAS|E|HKD|5.72|0.12766419210907629|USD|0.7302391788639163|441937099|322719784.2832613|MID|0.788119|0.554616653247348|193172439.74946317|141062083.78178734|0.00001774097475245748|||||||OPN|811 HK||141062083.78178734|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|MicroPort Scientific Corp Common Share|0C00006HUN|0P0000PYO2|0853.HK||||00853|XHKG|206|20650010||CN|KY|EAS|E|HKD|14.5|0.12766419210907629|USD|1.8511307855816062|1832975053|3393076549.811376|MID|0.425038|0.554616653247348|432092988.7294111|799860633.6709789|0.00010059618380083509|||||||OPN|853 HK||799860633.6709789|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Fila Holdings Ordinary Share|0C00006HZ6|0P0000PYOD|081660.KS||||081660|XKRX|102|10290020||KR|KR|EAS|E|KRW|39700|0.000764525993883792|USD|30.35168195718654|60095839|1824009792.2782872|MID|0.76|0.96466610303054|44059038.30052537|1337265917.8370464|0.0001681841090790125|||||||OPN|081660 KS||1337265917.8370464|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|China Medical System Holdings Ltd|0C00000ZKS|0P0000PYR2|0867.HK||||00867|XHKG|206|20620020||CN|KY|EAS|E|HKD|12.3|0.12766419210907629|USD|1.5702695629416383|2451989000|3850283695.367705|MID|0.504453|0.96466610303054|1193208243.200097|1873658586.5481765|0.0002356446806081287|||||||OPN|867 HK||1873658586.5481765|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|PT Harum Energy Tbk Shs|0C00006IKS|0P0000Q29P|HRUM.JK||||HRUM|XIDX|309|30920010||ID|ID|EAS|E|IDR|1495|0.000066555740432612|USD|0.09950083194675494|13316246499|1324977605.0585628|SML|0.180251|13.8314618957974|33199198062.934196|3303347827.2270474|0.00041545260661310905|||||||OPN|HRUM IJ||3303347827.2270474|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|PT Indofood CBP Sukses Makmur Tbk|0C0000AUJ3|0P0000Q2GU|ICBP.JK||||ICBP|XIDX|205|20525040||ID|ID|EAS|E|IDR|11575|0.000066555740432612|USD|0.7703826955074838|11661908000|8984132119.80029|LRG|0.194668|0.554616653247348|1259090896.2165368|969981838.5162292|0.00012199184108239089|||||||OPN|ICBP IJ||969981838.5162292|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Barwa Common Stock|0C00003DRY|0P0000Q2HC|BRES.QA||||BRES|DSMD|104|10410030||QA|QA|EMA|E|QAR|2.59|0.27472527472527475|USD|0.7115384615384616|3891245999|2768771191.5961537|MID|0.55|0.96466610303054|2064564213.114247|1469016843.9466758|0.00018475404616671067|||||||OPN|BRES QD||1469016843.9466758|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|The Commercial Bank (Q.S.C.) Common Stock|0C000018EC|0P0000Q2HE|COMB.QA||||CBQK|DSMD|103|10320020||QA|QA|EMA|E|QAR|5.83|0.27472527472527475|USD|1.6016483516483517|4047253749|6482277295.788462|LRG|0.832116|0.964666103030539|3248787647.3125587|5203415380.173686|0.0006544186673791998|||||||OPN|CBQK QD||5203415380.173686|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Electricity & Water Common Stock|0C00003DRP|0P0000Q2HH|QEWC.QA||||QEWS|DSMD|207|20720040||QA|QA|EMA|E|QAR|17.26|0.27472527472527475|USD|4.741758241758243|1100000000|5215934065.934067|MID|0.439528|0.554616653247348|268146503.2053504|1271485891.5726233|0.00015991114334728271|||||||OPN|QEWS QD||1271485891.5726233|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Gulf International Common Stock|0C00003DSH|0P0000Q2HK|GISS.QA||||GISS|DSMD|310|31030010||QA|QA|EMA|E|QAR|1.91|0.27472527472527475|USD|0.5247252747252747|1858408688|975154009.3626374|SML|0.49|13.8314618957974|12595209394.673927|6609024709.842638|0.0008311981318598967|||||||OPN|GISS QD||6609024709.842638|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Industries Qatar Common Stock|0C00003DRG|0P0000Q2HN|IQCD.QA||||IQCD|DSMD|101|10130010||QA|QA|EMA|E|QAR|11.56|0.27472527472527475|USD|3.175824175824176|6050000000|19213736263.736267|LRG|0.32863|0.554616653247348|1102695208.0778897|3501966100.3792324|0.000440432258656393|||||||OPN|IQCD QD||3501966100.3792324|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Intl. Islamic Bank Common Stock|0C00003DRI|0P0000Q2HO|QIIB.QA||||QIIK|DSMD|103|10320020||QA|QA|EMA|E|QAR|9.93|0.27472527472527475|USD|2.728021978021978|1513687000|4129371403.8461537|MID|0.773407|0.554616653247348|649287564.9364339|1771270747.202964|0.00022276765494620796|||||||OPN|QIIK QD||1771270747.202964|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Qatar Fuel Common Stock|0C00003DRT|0P0000Q2HW|QFLS.QA||||QFLS|DSMD|309|30910050||QA|QA|EMA|E|QAR|16.45|0.27472527472527475|USD|4.519230769230769|994255760|4493271223.076923|MID|0.591631|0.554616653247348|326243556.8672256|1474369920.457654|0.00018542728728638777|||||||OPN|QFLS QD||1474369920.457654|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Qatar Insurance Common Stock|0C00001QTL|0P0000Q2HY|QINS.QA||||QATI|DSMD|103|10340060||QA|QA|EMA|E|QAR|2.34|0.27472527472527475|USD|0.6428571428571429|3266101330|2099636569.2857144|SML|0.49|13.8314618957974|22135728485.917023|14230111169.518087|0.0017896803748739065|||||||OPN|QATI QD||14230111169.518087|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Qatar Islamic Bank QPSC Shs|0C00003DRH|0P0000Q2HZ|QISB.QA||||QIBK|DSMD|103|10320020||QA|QA|EMA|E|QAR|17.7|0.27472527472527475|USD|4.862637362637363|2362999999|11490412083.049452|LRG|0.76285|0.554616653247348|999760048.8159742|4861470567.04471|0.0006114132464055576|||||||OPN|QIBK QD||4861470567.04471|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Qnb Common Stock|0C00003DRF|0P0000Q2I1|QNBK.QA||||QNBK|DSMD|103|10320010||QA|QA|EMA|E|QAR|15.68|0.27472527472527475|USD|4.307692307692308|9236428570|39787692301.53847|LRG|0.48065|0.964666103030539|4282624931.3905325|18448230473.682297|0.002320181173329378|||||||OPN|QNBK QD||18448230473.682297|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Rayan Common Stock|0C00003DRV|0P0000Q2I2|MARK.QA||||MARK|DSMD|103|10320020||QA|QA|EMA|E|QAR|2.556|0.27472527472527475|USD|0.7021978021978023|9300000000|6530439560.439561|LRG|0.670137|0.554616653247348|3456523003.4621277|2427162856.2772527|0.000305257329247513|||||||OPN|MARK QD||2427162856.2772527|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|United Dev. Co. Common Stock|0C00003DRJ|0P0000Q2I4|UDCD.QA||||UDCD|DSMD|104|10410010||QA|QA|EMA|E|QAR|1.16|0.27472527472527475|USD|0.31868131868131866|3540862500|1128406730.7692306|SML|0.49|13.8314618957974|23997899326.033882|7647682202.802006|0.0009618271135467674|||||||OPN|UDCD QD||7647682202.802006|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Vodafone Qatar QSC Common Stock|0C00006IOZ|0P0000Q2I5|VFQS.QA||||VFQS|DSMD|308|30810010||QA|QA|EMA|E|QAR|1.848|0.27472527472527475|USD|0.5076923076923078|4227000000|2146015384.615385|MID|0.49|0.554616653247348|1148738650.7055047|583205776.5120256|0.00007334812218280211|||||||OPN|VFQS QD||583205776.5120256|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Abdullah Al Othaim Markets Co|0C00003DY3|0P0000Q2I6|4001.SE||||4001|XSAU|205|20550030||SA|SA|EMA|E|SAR|13.92|0.2666382252559727|USD|3.71160409556314|900000000|3340443686.006826|MID|0.49|0.554616653247348|244585944.08208045|907806191.7722269|0.00011417218785219044|||||||OPN|AOTHAIM AB||907806191.7722269|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Al Rajhi Bank  Common Stock|0C00003DV8|0P0000Q2IB|1120.SE||||1120|XSAU|103|10320020||SA|SA|EMA|E|SAR|72.8|0.2666382252559727|USD|19.411262798634812|4000000000|77645051194.53925|LRG|0.49|0.554616653247348|1087048640.3648021|21100986833.019836|0.0026538107521198806|||||||OPN|RJHI AB||21100986833.019836|||2023-07-03T23:12:10Z
